champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Fiddlesticks,3,5.666666666666667,10.0,21.0,2.6666666666666665,66.66666666666667,1058.306669948314,1.1813930593157764,594.9938469111494,22.572222222222223,1.7786850661438038
Amumu,3,7.666666666666667,12.0,23.666666666666668,2.611111111111111,66.66666666666667,830.5802047781568,0.819112627986348,626.6894197952217,19.533333333333335,1.3253458228951094
Rengar,3,12.333333333333334,14.666666666666666,11.666666666666666,1.6363636363636365,33.333333333333336,1092.7474560592045,1.1655874190564293,673.691026827012,18.016666666666666,1.6220305934693653
Brand,2,19.0,7.0,26.5,6.5,100.0,2353.5573580533023,1.738122827346466,764.3568945538818,21.575,3.0791340731307986
Volibear,2,9.5,7.5,37.0,6.2,100.0,1216.3874345549737,1.3874345549738218,730.7329842931937,19.1,1.6646127391273196
Vi,2,16.0,14.0,17.5,2.392857142857143,100.0,1315.0304768734313,0.9250627465041233,637.820007171029,23.241666666666667,2.0617579600647598
Lulu,2,7.5,9.5,12.5,2.1052631578947367,0.0,645.4699154649428,1.1039283938339135,599.1049229239185,16.758333333333333,1.0773904382470119
Taliyah,2,7.0,13.0,14.5,1.6538461538461537,0.0,926.4180980310013,1.2568077084206117,583.3850020946795,19.891666666666666,1.5880046533672283
Janna,1,10.0,4.0,21.0,7.75,0.0,863.8468085106383,1.8893617021276596,621.0893617021277,19.583333333333332,1.390857518704267
Karthus,1,10.0,6.0,31.0,6.833333333333333,100.0,1569.6296296296298,1.798941798941799,703.3862433862435,18.9,2.2315330224161274
Karma,1,16.0,9.0,45.0,6.777777777777778,100.0,1787.427385892116,1.784232365145228,698.0912863070539,24.1,2.5604493580599144
Kog'Maw,1,8.0,8.0,30.0,4.75,100.0,1833.7956888472352,2.755388940955951,707.3477038425491,17.783333333333335,2.592495428889419
Miss Fortune,1,30.0,10.0,17.0,4.7,100.0,2453.519163763066,4.2229965156794425,912.9616724738676,23.916666666666668,2.687428440577055
Varus,1,12.0,10.0,27.0,3.9,0.0,1455.8511979823454,1.815889029003783,598.1084489281211,26.433333333333334,2.4340923466160658
Vladimir,1,3.0,5.0,15.0,3.6,0.0,1062.7085590465872,2.145178764897075,613.9761646803901,15.383333333333333,1.7308628904182106
Nautilus,1,8.0,9.0,22.0,3.3333333333333335,100.0,774.7417840375587,0.892018779342723,621.2206572769953,21.3,1.2471281741233373
Twitch,1,17.0,14.0,20.0,2.642857142857143,100.0,1052.6378539493294,2.0566318926974665,646.0506706408346,22.366666666666667,1.6293425605536331
Tryndamere,1,11.0,9.0,12.0,2.5555555555555554,0.0,1003.1489361702128,1.5957446808510638,730.7872340425532,15.666666666666666,1.3726963053541794
Anivia,1,4.0,10.0,21.0,2.5,0.0,687.0219435736677,1.1912225705329154,613.0407523510972,15.95,1.1206790754755573
Gwen,1,4.0,5.0,8.0,2.4,0.0,405.4705144291092,2.107904642409034,646.5997490589712,13.283333333333333,0.6270811503085342
Jarvan IV,1,6.0,15.0,29.0,2.3333333333333335,0.0,806.1290322580645,1.9700460829493087,594.2281105990784,28.933333333333334,1.3565986157156982
Lissandra,1,6.0,11.0,19.0,2.272727272727273,0.0,988.3259911894273,2.1145374449339207,546.079295154185,22.7,1.8098580187157147
Lillia,1,6.0,7.0,8.0,2.0,0.0,901.1221945137157,1.1221945137157108,706.0847880299251,13.366666666666667,1.2762237762237763
Master Yi,1,9.0,12.0,11.0,1.6666666666666667,100.0,1195.1431391905232,1.2438302073050347,716.7423494570583,16.883333333333333,1.6674654987191142
Olaf,1,8.0,12.0,11.0,1.5833333333333333,0.0,1156.9247083775185,1.0816542948038177,668.6532343584305,15.716666666666667,1.730231230373965
