champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Lux,1,17.0,8.0,29.0,5.75,100.0,1205.0119331742244,1.288782816229117,730.1193317422435,20.95,1.6504314853556485
Bard,1,4.0,7.0,29.0,4.714285714285714,100.0,855.171202809482,1.7383669885864792,644.9341527655838,18.983333333333334,1.3259821939067222
Rakan,1,6.0,10.0,40.0,4.6,0.0,1046.130374479889,0.624133148404993,558.1830790568654,24.033333333333335,1.8741707044353335
Dr. Mundo,1,10.0,10.0,34.0,4.4,0.0,1471.2145748987855,1.8623481781376519,614.493927125506,24.7,2.394188957701937
Sivir,1,18.0,13.0,36.0,4.153846153846154,100.0,1646.077097505669,3.0385487528344672,731.0657596371882,22.05,2.2516129032258063
Lillia,1,13.0,9.0,24.0,4.111111111111111,100.0,1534.7529812606474,2.0442930153321974,732.725724020443,19.566666666666666,2.094580456162377
Galio,1,6.0,11.0,39.0,4.090909090909091,100.0,972.800620636152,1.0705973622963536,626.4856477889837,21.483333333333334,1.5527899546771677
Evelynn,1,13.0,7.0,15.0,4.0,100.0,1396.9667318982385,1.5851272015655575,730.3326810176125,17.033333333333335,1.912781350482315
Pantheon,1,17.0,12.0,31.0,4.0,100.0,1849.5323741007192,1.5107913669064748,808.8129496402877,18.533333333333335,2.2867244829886593
Vel'Koz,1,9.0,9.0,26.0,3.888888888888889,100.0,1457.79020979021,2.6853146853146854,621.3986013986014,23.833333333333332,2.3459824442943957
Nautilus,1,2.0,6.0,21.0,3.8333333333333335,100.0,626.3537906137184,1.2274368231046933,650.6859205776174,13.85,0.9626054150022193
Twisted Fate,1,10.0,11.0,32.0,3.8181818181818183,100.0,1740.8988764044943,2.3820224719101124,723.5955056179776,22.25,2.4059006211180125
Amumu,1,5.0,8.0,25.0,3.75,100.0,961.354401805869,0.9480812641083521,626.9525959367945,14.766666666666667,1.5333765392093324
Kai'Sa,1,24.0,14.0,28.0,3.7142857142857144,100.0,1809.179810725552,3.1230283911671926,666.1198738170347,31.7,2.7159973479825723
Shen,1,7.0,7.0,19.0,3.7142857142857144,0.0,850.722433460076,1.1406844106463878,690.4942965779468,13.15,1.2320484581497797
Ryze,1,13.0,10.0,24.0,3.7,0.0,1237.8398791540785,2.2205438066465257,650.7552870090634,22.066666666666666,1.902158774373259
Xerath,1,25.0,12.0,18.0,3.5833333333333335,100.0,2312.320534223706,3.30550918196995,743.3722871452421,29.95,3.1105821056413943
Alistar,1,1.0,10.0,31.0,3.2,100.0,828.2008368200836,1.00418410041841,631.4435146443515,15.933333333333334,1.311599244607892
Rammus,1,3.0,13.0,35.0,2.923076923076923,100.0,768.0667078443483,0.6300185299567634,579.4688079061149,26.983333333333334,1.325466871322589
Jax,1,11.0,11.0,18.0,2.6363636363636362,100.0,1062.0055710306408,1.2813370473537604,690.6963788300836,17.95,1.537586707533473
Rumble,1,13.0,14.0,23.0,2.5714285714285716,0.0,1682.9870928088505,2.47080516287646,632.7473878303626,27.116666666666667,2.6598088355286165
Singed,1,8.0,11.0,20.0,2.5454545454545454,100.0,857.8034682080925,1.0982658959537572,649.3063583815028,17.3,1.3211074512596812
Katarina,1,8.0,13.0,24.0,2.4615384615384617,100.0,1450.088028169014,2.4295774647887325,725.9683098591549,18.933333333333334,1.9974536194979993
Fiora,1,12.0,16.0,24.0,2.25,100.0,1114.6788990825687,0.7621736062103034,700.8609738884968,23.616666666666667,1.5904422426292895
Leona,1,8.0,13.0,21.0,2.230769230769231,100.0,847.0521327014219,0.3981042654028436,655.8483412322275,17.583333333333332,1.2915365938258758
Nocturne,1,15.0,17.0,22.0,2.176470588235294,0.0,1406.5745192307693,2.019230769230769,631.2620192307692,27.733333333333334,2.2281944365111097
