champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Hecarim,1,6.0,7.0,19.0,3.5714285714285716,0.0,828.8404133180252,1.377726750861079,648.2893226176808,14.516666666666667,1.2785038784401233
Master Yi,1,20.0,11.0,18.0,3.4545454545454546,100.0,1941.1180124223602,1.3043478260869563,851.4285714285713,16.1,2.2798365917712284
Zoe,1,3.0,7.0,21.0,3.4285714285714284,0.0,1234.2929720575783,3.5055038103302287,568.6028789161727,19.683333333333334,2.170746962115797
Miss Fortune,1,15.0,10.0,19.0,3.4,100.0,1360.281690140845,3.568075117370892,781.5492957746478,21.3,1.740493782663543
Cho'Gath,1,11.0,11.0,24.0,3.1818181818181817,0.0,1504.2763636363636,1.0472727272727271,664.1454545454545,22.916666666666668,2.264980289093298
Maokai,1,4.0,9.0,24.0,3.111111111111111,100.0,1268.2191780821918,1.095890410958904,613.5890410958904,18.25,2.0668869440971602
Malphite,1,8.0,11.0,26.0,3.090909090909091,100.0,1374.1935483870968,3.7359339834958742,642.6256564141036,22.216666666666665,2.138404426700287
Brand,1,15.0,11.0,17.0,2.909090909090909,100.0,2298.2678214523653,2.2385076615589607,684.6635576282479,25.016666666666666,3.3567842129845866
Sylas,1,4.0,9.0,20.0,2.6666666666666665,0.0,906.1488673139158,3.0420711974110035,635.1456310679612,15.45,1.4266788953429124
Sion,1,2.0,7.0,16.0,2.5714285714285716,100.0,566.6181818181818,0.7272727272727273,600.4363636363636,13.75,0.9436773255813954
Corki,1,7.0,12.0,23.0,2.5,0.0,1435.2296819787985,4.028268551236749,701.7137809187279,18.866666666666667,2.0453206435531386
Kassadin,1,20.0,14.0,14.0,2.4285714285714284,0.0,2131.6046039268786,2.599864590385917,803.3175355450237,24.616666666666667,2.6535018963337547
Talon,1,11.0,11.0,15.0,2.3636363636363638,0.0,1496.0773480662983,4.143646408839778,772.7071823204419,18.1,1.9361504361504362
Kayle,1,9.0,9.0,12.0,2.3333333333333335,0.0,1582.925045703839,4.49725776965265,726.7458866544789,18.233333333333334,2.178099766055392
Dr. Mundo,1,4.0,14.0,27.0,2.2142857142857144,0.0,1378.154761904762,1.726190476190476,620.0595238095237,16.8,2.2226168762599596
Kindred,1,10.0,10.0,11.0,2.1,0.0,1347.7659574468084,4.388297872340425,861.5425531914893,12.533333333333333,1.5643637710687164
Qiyana,1,16.0,14.0,11.0,1.9285714285714286,100.0,1286.9724770642201,1.5666901905434014,716.2738179251941,23.616666666666667,1.7967604634665406
Volibear,1,2.0,9.0,15.0,1.8888888888888888,0.0,754.7674418604652,1.5697674418604652,556.046511627907,17.2,1.3573818485989126
Kalista,1,5.0,8.0,6.0,1.375,0.0,728.259587020649,3.8938053097345136,647.0206489675517,16.95,1.1255584936628067
Rengar,1,13.0,20.0,14.0,1.35,0.0,1095.0088915234144,1.7783046828689981,654.7006520450503,28.116666666666667,1.6725336810082574
Darius,1,6.0,17.0,16.0,1.2941176470588236,0.0,924.5989304812834,1.2834224598930482,608.5561497326204,18.7,1.5193321616871704
Quinn,1,7.0,16.0,11.0,1.125,100.0,1007.4193548387096,0.9237536656891495,589.3108504398826,22.733333333333334,1.7094871986265583
