champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Rakan,2,7.0,11.0,34.0,3.727272727272727,100.0,1211.3930561508785,2.031718816973853,688.5212173167595,19.44166666666667,1.7594128193635141
Swain,2,19.5,12.5,25.5,3.6,50.0,2044.8494090735799,2.927945101029356,793.2443766679374,21.858333333333334,2.57783032470154
Vladimir,2,4.0,6.5,19.0,3.5384615384615383,50.0,1173.1082654249128,2.549476135040745,660.454016298021,14.316666666666666,1.7762149013801491
Lillia,2,14.5,10.5,22.0,3.4761904761904763,0.0,2336.877669902912,4.986407766990291,751.8291262135922,21.458333333333336,3.1082563689332425
LeBlanc,2,18.0,10.0,15.0,3.3,100.0,1916.9224353628022,2.1267723102585485,724.1784820683903,19.983333333333334,2.64703037003766
Miss Fortune,2,14.0,11.0,21.5,3.227272727272727,100.0,1285.359565807327,4.2944369063772045,744.7896879240163,24.566666666666666,1.7258020440509374
Rell,2,8.0,12.5,30.0,3.04,100.0,1012.8896991795808,1.5314494074749319,726.8368277119417,18.28333333333333,1.3935585822861012
Aurelion Sol,2,11.0,11.5,23.0,2.9565217391304346,50.0,1431.0503089143867,3.7599293909973523,695.7193292144749,18.883333333333333,2.0569362511893434
Braum,2,8.5,11.5,25.0,2.9130434782608696,50.0,1075.5058114507103,2.298751614291864,669.737408523461,19.358333333333334,1.6058619359814885
Talon,2,16.5,10.0,12.0,2.85,50.0,1478.4324324324323,3.544401544401544,700.4710424710424,21.583333333333336,2.110626054172041
Corki,2,23.5,15.0,17.0,2.7,100.0,2305.009708737864,5.436893203883495,821.2621359223301,25.75,2.806667454781889
Twitch,2,17.0,15.5,23.5,2.6129032258064515,50.0,1691.4744232698094,3.20962888665998,708.7261785356068,24.925,2.3866402490801017
Darius,2,21.0,19.0,28.0,2.5789473684210527,50.0,1762.312321824517,2.4707000316756416,715.0776053215078,26.30833333333333,2.4645049833887045
Kindred,2,14.0,11.0,14.0,2.5454545454545454,0.0,1954.4680851063831,5.366912722535823,775.4407294832827,19.191666666666666,2.5204609595484477
Gragas,2,15.5,15.0,22.0,2.5,50.0,1536.6695278969958,2.3175965665236054,662.5407725321888,29.125,2.3193584328764283
Tryndamere,2,16.5,11.0,10.5,2.4545454545454546,0.0,1462.8391663389698,5.21431380259536,727.620920173024,21.191666666666666,2.0104413242971564
