champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Fizz,3,8.0,9.333333333333334,9.666666666666666,1.8928571428571428,66.66666666666667,651.3494809688581,1.4013840830449826,614.2906574394464,19.26666666666667,1.0603278319157325
Veigar,3,5.0,11.333333333333334,15.666666666666666,1.8235294117647058,33.333333333333336,417.6718009478673,1.4395734597156398,567.6184834123222,18.755555555555556,0.7358319243534348
Senna,2,5.0,10.0,35.0,4.0,100.0,742.6165803108807,1.9235751295336787,615.8160621761658,25.733333333333334,1.205906480721903
Kai'Sa,2,12.5,9.0,18.5,3.4444444444444446,100.0,1416.9163317500913,6.138107416879795,746.4596273291926,22.808333333333334,1.8981821385568707
Draven,2,14.5,10.5,19.5,3.238095238095238,50.0,1178.4787472035794,2.2595078299776286,711.3870246085011,22.35,1.6565929746218435
Lillia,2,5.0,9.5,24.0,3.0526315789473686,50.0,900.6080347448426,1.3246471226927254,591.85667752443,23.025,1.521665749403779
Ornn,2,3.5,10.5,27.0,2.9047619047619047,50.0,748.353581901969,1.080854629241726,616.6401340594889,19.891666666666666,1.2135985651394097
Brand,2,8.0,10.0,18.5,2.65,50.0,959.3289841565704,1.6216216216216217,634.2218080149115,17.883333333333333,1.5126080056427438
Darius,2,4.0,10.5,15.5,1.8571428571428572,0.0,498.4872611464968,1.6003184713375795,557.4124203821656,20.933333333333334,0.8942880404507864
Gnar,2,4.5,7.0,6.0,1.5,0.0,378.7592319054653,1.3884785819793204,557.341211225997,16.925,0.6795823173963744
Teemo,2,4.0,9.5,8.5,1.3157894736842106,0.0,637.9313419527418,2.460989745876059,569.6923762817655,18.691666666666666,1.119782128938348
Rengar,2,7.0,9.5,4.5,1.2105263157894737,0.0,848.4282178217821,0.8910891089108911,672.2524752475248,13.466666666666667,1.2620678228211644
Fiora,2,2.5,11.5,8.0,0.9130434782608695,0.0,453.220675944334,1.2226640159045727,528.8469184890656,16.766666666666666,0.8569978572234127
Sona,1,1.0,5.0,41.0,8.4,100.0,411.49797570850205,0.42510121457489886,607.0445344129555,16.466666666666665,0.6778711484593838
Shen,1,7.0,9.0,38.0,5.0,100.0,623.8213399503722,0.7444168734491315,652.7047146401985,20.15,0.9557481751824818
Nunu & Willump,1,5.0,9.0,37.0,4.666666666666667,100.0,630.8388157894738,1.1348684210526316,567.7302631578948,20.266666666666666,1.1111593950982097
Jarvan IV,1,3.0,8.0,34.0,4.625,100.0,775.5116079105761,1.5993121238177128,568.0653482373173,19.383333333333333,1.3651802742711834
