champion,games,kills per game,deaths per game,assists per game,kda,win %,dmg/min,cs/min,gold/min,avg game time,dmg/gold
Shyvana,2,18.0,15.0,16.5,2.3,100.0,1497.1613342409803,1.7154526889040163,696.1878829135466,24.483333333333334,2.1505133470225872
Syndra,2,8.0,10.0,15.0,2.3,0.0,1315.2265193370165,1.6132596685082874,569.7016574585635,22.625,2.308623298033283
Alistar,2,5.5,16.0,30.0,2.21875,50.0,1060.7111756168358,0.7402031930333817,596.7779390420899,22.96666666666667,1.777396760542828
Malzahar,2,12.0,14.0,18.0,2.142857142857143,100.0,1613.7091121495328,3.855140186915888,681.0981308411216,28.53333333333333,2.369275496552434
Jax,2,14.0,16.5,17.0,1.878787878787879,50.0,1301.7697228144987,1.7057569296375263,674.1151385927504,23.450000000000003,1.9310792004048583
Rengar,2,11.5,15.5,12.0,1.5161290322580645,0.0,1505.9268004722549,2.3140495867768593,650.2007083825265,21.175,2.31609529343405
Soraka,1,2.0,7.0,31.0,4.714285714285714,0.0,421.8853974121996,0.720887245841035,630.2772643253235,18.033333333333335,0.6693647721273975
Dr. Mundo,1,11.0,11.0,32.0,3.909090909090909,100.0,1554.6218487394958,1.9747899159663864,677.1428571428571,23.8,2.2958550508811117
Lissandra,1,18.0,10.0,20.0,3.8,100.0,1805.5941499085923,2.029250457038391,799.853747714808,18.233333333333334,2.257405375754251
Vel'Koz,1,12.0,10.0,26.0,3.8,0.0,1646.9305451829723,2.10604929051531,617.6997759522031,22.316666666666666,2.6662314109539356
Skarner,1,8.0,15.0,46.0,3.6,100.0,1135.111111111111,0.9841269841269841,611.1428571428571,31.5,1.8573580593215937
Morgana,1,7.0,9.0,25.0,3.5555555555555554,100.0,1426.8870523415978,1.5426997245179064,670.0826446280993,18.15,2.1294195033711563
Zac,1,8.0,14.0,41.0,3.5,0.0,1367.4193548387098,2.108294930875576,571.036866359447,28.933333333333334,2.3946253480208206
Kayn,1,10.0,10.0,24.0,3.4,100.0,1289.0284592737978,1.354268891069676,645.6329735034348,16.983333333333334,1.9965344277245782
Braum,1,1.0,9.0,29.0,3.3333333333333335,100.0,673.1506849315068,1.4090019569471623,591.3698630136986,17.033333333333335,1.1382904794996525
Quinn,1,12.0,10.0,20.0,3.2,100.0,1744.5041705282667,1.9462465245597775,722.613531047266,17.983333333333334,2.4141592920353983
Viego,1,19.0,12.0,19.0,3.1666666666666665,0.0,2714.1749999999997,3.15,753.675,26.666666666666668,3.6012538561050853
Karma,1,5.0,7.0,17.0,3.142857142857143,0.0,1151.0543130990416,1.2140575079872205,565.6230031948882,15.65,2.035020334387709
Ornn,1,12.0,12.0,25.0,3.0833333333333335,0.0,1243.818525519849,2.570888468809074,614.2911153119093,26.45,2.0248030526834073
Sion,1,11.0,11.0,22.0,3.0,100.0,1530.6446991404011,1.848137535816619,703.5816618911175,23.266666666666666,2.1755039706780694
Vi,1,12.0,11.0,20.0,2.909090909090909,100.0,1597.710280373832,1.7757009345794394,694.3457943925234,21.4,2.301029678982435
Zoe,1,16.0,14.0,21.0,2.642857142857143,0.0,1687.6620825147347,2.5540275049115913,723.1041257367388,25.45,2.3339129489757107
Rell,1,6.0,8.0,15.0,2.625,0.0,693.9978331527627,1.3001083423618636,637.2481040086674,15.383333333333333,1.0890543711108844
Sett,1,5.0,13.0,29.0,2.6153846153846154,0.0,1169.0678941311853,1.1737629459148446,633.6248561565018,14.483333333333333,1.8450474011114744
Xin Zhao,1,10.0,10.0,16.0,2.6,0.0,1097.8885135135135,1.5202702702702702,667.0439189189188,19.733333333333334,1.6459013902605788
Tahm Kench,1,4.0,7.0,13.0,2.4285714285714284,0.0,752.3507462686567,0.9514925373134329,577.2201492537313,17.866666666666667,1.3034034713468439
Aatrox,1,5.0,7.0,12.0,2.4285714285714284,100.0,1171.5549936788875,1.592920353982301,637.8508217446271,13.183333333333334,1.8367225591628018
Seraphine,1,3.0,10.0,20.0,2.3,100.0,721.8495013599274,0.6527651858567544,571.6591115140526,18.383333333333333,1.262727186221334
Fiddlesticks,1,6.0,16.0,27.0,2.0625,0.0,1332.6050420168067,1.4705882352941175,569.4117647058823,23.8,2.340318772136954
Zyra,1,8.0,13.0,17.0,1.9230769230769231,0.0,1198.5048754062839,1.9501625135427954,696.2080173347779,15.383333333333333,1.7214752567693745
Qiyana,1,10.0,18.0,23.0,1.8333333333333333,0.0,1557.0197224251278,2.2352081811541273,662.0160701241782,22.816666666666666,2.3519364448857996
Ivern,1,0.0,10.0,18.0,1.8,0.0,419.76190476190476,0.7142857142857143,560.7142857142857,16.8,0.7486199575371549
Singed,1,9.0,15.0,17.0,1.7333333333333334,0.0,998.7012987012987,2.1818181818181817,600.0,19.25,1.6645021645021645
Taliyah,1,4.0,10.0,12.0,1.6,0.0,1492.2680412371133,2.9072164948453607,578.2886597938144,16.166666666666668,2.5804898919670554
Nautilus,1,3.0,15.0,16.0,1.2666666666666666,0.0,833.2620320855615,0.7700534759358288,519.0160427807486,15.583333333333334,1.6054648862512364
Lillia,1,3.0,9.0,7.0,1.1111111111111112,0.0,768.9556135770234,1.4099216710182767,596.710182767624,12.766666666666667,1.2886584405355737
Gangplank,1,6.0,8.0,1.0,0.875,0.0,803.5945945945946,1.7837837837837838,666.0,12.333333333333334,1.2065984903822742
